            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2460659.500000000, A.D. 2024-Dec-15 00:00:00.0000, -2.082435290225231E-01,  2.505292968706391E-01,  3.961492360051073E-02, -2.772935426019846E-02, -1.637097567251067E-02,  1.206373178505603E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460660.500000000, A.D. 2024-Dec-16 00:00:00.0000, -2.351004590533373E-01,  2.331276390482035E-01,  4.065704708168297E-02, -2.596034636224246E-02, -1.839424973280994E-02,  8.787706374967589E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460661.500000000, A.D. 2024-Dec-17 00:00:00.0000, -2.601215123810378E-01,  2.138176358800244E-01,  4.137482686963460E-02, -2.406313813395337E-02, -2.018718806030173E-02,  5.582327688373331E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460662.500000000, A.D. 2024-Dec-18 00:00:00.0000, -2.831947021304523E-01,  1.928302101268053E-01,  4.177686273600782E-02, -2.206973560430977E-02, -2.174943056952218E-02,  2.477246480818673E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460663.500000000, A.D. 2024-Dec-19 00:00:00.0000, -3.042386878918559E-01,  1.703943724117531E-01,  4.187440913648113E-02, -2.000933877262618E-02, -2.308499242039786E-02, -5.040357574852210E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460664.500000000, A.D. 2024-Dec-20 00:00:00.0000, -3.231997563812853E-01,  1.467333475759080E-01,  4.168078171074954E-02, -1.790796052611773E-02, -2.420126898449994E-02, -3.343703178292546E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460665.500000000, A.D. 2024-Dec-21 00:00:00.0000, -3.400485480038566E-01,  1.220616621384120E-01,  4.121081901944300E-02, -1.578828975529273E-02, -2.510811718675297E-02, -6.029000384870473E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460666.500000000, A.D. 2024-Dec-22 00:00:00.0000, -3.547767439179710E-01,  9.658309522368973E-02,  4.048041122211969E-02, -1.366973945709189E-02, -2.581705163462169E-02, -8.551531373917814E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460667.500000000, A.D. 2024-Dec-23 00:00:00.0000, -3.673938701236689E-01,  7.048936829666147E-02,  3.950609986557856E-02, -1.156862393252374E-02, -2.634057214021599E-02, -1.090654744634306E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460668.500000000, A.D. 2024-Dec-24 00:00:00.0000, -3.779243229150385E-01,  4.395944083974853E-02,  3.830474749466961E-02, -9.498417114974088E-03, -2.669162344326447E-02, -1.309226874040915E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460669.500000000, A.D. 2024-Dec-25 00:00:00.0000, -3.864046768932257E-01,  1.715928381396372E-02,  3.689327222538721E-02, -7.470053828818323E-03, -2.688317777320473E-02, -1.510926677469375E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460670.500000000, A.D. 2024-Dec-26 00:00:00.0000, -3.928813034578218E-01, -9.757984771466213E-03,  3.528844038770845E-02, -5.492245504484658E-03, -2.692792531196226E-02, -1.695992190963357E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460671.500000000, A.D. 2024-Dec-27 00:00:00.0000, -3.974083036515866E-01, -3.665170158473307E-02,  3.350670947014726E-02, -3.571790501107789E-03, -2.683805541474892E-02, -1.864795992408389E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460672.500000000, A.D. 2024-Dec-28 00:00:00.0000, -4.000457430533472E-01, -6.339307912757657E-02,  3.156411352514113E-02, -1.713866250170884E-03, -2.662511148466297E-02, -2.017806545713004E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460673.500000000, A.D. 2024-Dec-29 00:00:00.0000, -4.008581664747110E-01, -8.986451195766143E-02,  2.947618363111320E-02,  7.770413544244196E-05, -2.629990376486935E-02, -2.155556620190162E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460674.500000000, A.D. 2024-Dec-30 00:00:00.0000, -3.999133649499049E-01, -1.159588188577841E-01,  2.725789672983413E-02,  1.800214191590960E-03, -2.587246634086777E-02, -2.278617977215912E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460675.500000000, A.D. 2024-Dec-31 00:00:00.0000, -3.972813655544009E-01, -1.415784592412505E-01,  2.492364700749221E-02,  3.451866057624292E-03, -2.535204688562681E-02, -2.387581449911180E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460676.500000000, A.D. 2025-Jan-01 00:00:00.0000, -3.930336148500469E-01, -1.666347517169735E-01,  2.248723485902817E-02,  5.031590985068973E-03, -2.474711985703500E-02, -2.483041558403887E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460677.500000000, A.D. 2025-Jan-02 00:00:00.0000, -3.872423283955504E-01, -1.910471144507256E-01,  1.996186930305471E-02,  6.538896289321269E-03, -2.406541582114867E-02, -2.565584868317277E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460678.500000000, A.D. 2025-Jan-03 00:00:00.0000, -3.799799811729984E-01, -2.147423405001296E-01,  1.736018046372666E-02,  7.973736101340312E-03, -2.331396126168380E-02, -2.635781389189613E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460679.500000000, A.D. 2025-Jan-04 00:00:00.0000, -3.713189165409151E-01, -2.376539163840955E-01,  1.469423939087921E-02,  9.336403088701544E-03, -2.249912463426728E-02, -2.694178406572661E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460680.500000000, A.D. 2025-Jan-05 00:00:00.0000, -3.613310541524208E-01, -2.597213884908206E-01,  1.197558304796820E-02,  1.062743834908682E-02, -2.162666555099383E-02, -2.741296236751682E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460681.500000000, A.D. 2025-Jan-06 00:00:00.0000, -3.500876799989704E-01, -2.808897792765273E-01,  9.215242763727562E-03,  1.184755684550255E-02, -2.070178486913440E-02, -2.777625480868863E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460682.500000000, A.D. 2025-Jan-07 00:00:00.0000, -3.376593042562976E-01, -3.011090533395844E-01,  6.423774826861316E-03,  1.299758598948309E-02, -1.972917414462852E-02, -2.803625433092044E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460683.500000000, A.D. 2025-Jan-08 00:00:00.0000, -3.241155748708652E-01, -3.203336321885292E-01,  3.611292214002227E-03,  1.407841524499422E-02, -1.871306343288998E-02, -2.819723364561088E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460684.500000000, A.D. 2025-Jan-09 00:00:00.0000, -3.095252368170711E-01, -3.385219557098498E-01,  7.874966902873793E-04,  1.509095489537782E-02, -1.765726680965301E-02, -2.826314461462326E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460685.500000000, A.D. 2025-Jan-10 00:00:00.0000, -2.939561286831201E-01, -3.556360878651735E-01, -2.038289280720013E-03,  1.603610237268032E-02, -1.656522527165620E-02, -2.823762242614159E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460686.500000000, A.D. 2025-Jan-11 00:00:00.0000, -2.774752097242471E-01, -3.716413639169107E-01, -4.857091226367522E-03,  1.691471478449587E-02, -1.544004688465625E-02, -2.812399320546702E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460687.500000000, A.D. 2025-Jan-12 00:00:00.0000, -2.601486117793210E-01, -3.865060764269841E-01, -7.660252242341834E-03,  1.772758648419978E-02, -1.428454419382925E-02, -2.792528401447878E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460688.500000000, A.D. 2025-Jan-13 00:00:00.0000, -2.420417115063982E-01, -4.002011973428995E-01, -1.043940365552846E-02,  1.847543071535296E-02, -1.310126901434763E-02, -2.764423444703172E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460689.500000000, A.D. 2025-Jan-14 00:00:00.0000, -2.232192192799703E-01, -4.127001336404398E-01, -1.318643690093812E-02,  1.915886452115716E-02, -1.189254478978741E-02, -2.728330923150753E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460690.500000000, A.D. 2025-Jan-15 00:00:00.0000, -2.037452818313038E-01, -4.239785142047023E-01, -1.589347669094535E-02,  1.977839624719544E-02, -1.066049675227805E-02, -2.684471141551993E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460691.500000000, A.D. 2025-Jan-16 00:00:00.0000, -1.836835963248769E-01, -4.340140058810963E-01, -1.855285551940968E-02,  2.033441508287170E-02, -9.407080148040290E-03, -2.633039583955440E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460692.500000000, A.D. 2025-Jan-17 00:00:00.0000, -1.630975340672887E-01, -4.427861569016113E-01, -2.115708951944548E-02,  2.082718218671135E-02, -8.134106810546222E-03, -2.574208271300291E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460693.500000000, A.D. 2025-Jan-18 00:00:00.0000, -1.420502724562222E-01, -4.502762661800918E-01, -2.369885567946188E-02,  2.125682302573871E-02, -6.843270375038068E-03, -2.508127119346801E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460694.500000000, A.D. 2025-Jan-19 00:00:00.0000, -1.206049341094268E-01, -4.564672772679603E-01, -2.617097041593481E-02,  2.162332063212879E-02, -5.536170435603352E-03, -2.434925294324763E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460695.500000000, A.D. 2025-Jan-20 00:00:00.0000, -9.882473237810147E-02, -4.613436960659402E-01, -2.856636950197509E-02,  2.192650954371952E-02, -4.214335951698730E-03, -2.354712569970595E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460696.500000000, A.D. 2025-Jan-21 00:00:00.0000, -7.677312265389401E-02, -4.648915316969830E-01, -3.087808935727118E-02,  2.216607025109312E-02, -2.879248216631737E-03, -2.267580695230448E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460697.500000000, A.D. 2025-Jan-22 00:00:00.0000, -5.451395903016270E-02, -4.670982602613626E-01, -3.309924971690301E-02,  2.234152402500541E-02, -1.532363707295110E-03, -2.173604787145276E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460698.500000000, A.D. 2025-Jan-23 00:00:00.0000, -3.211165598013106E-02, -4.679528115184231E-01, -3.522303771360539E-02,  2.245222804609535E-02, -1.751371432982660E-04, -2.072844768573945E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460699.500000000, A.D. 2025-Jan-24 00:00:00.0000, -9.631354768980345E-03, -4.674455788731270E-01, -3.724269343033784E-02,  2.249737080616871E-02,  1.190954904828044E-03, -1.965346875696754E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460700.500000000, A.D. 2025-Jan-25 00:00:00.0000,  1.286090567653289E-02, -4.655684533922613E-01, -3.915149700775000E-02,  2.247596779908824E-02,  2.564389504099245E-03, -1.851145265903581E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460701.500000000, A.D. 2025-Jan-26 00:00:00.0000,  3.529801376117819E-02, -4.623148829380177E-01, -4.094275742480591E-02,  2.238685757171517E-02,  3.943571572215507E-03, -1.730263762928488E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460702.500000000, A.D. 2025-Jan-27 00:00:00.0000,  5.761160649642640E-02, -4.576799578888125E-01, -4.260980311115096E-02,  2.222869826392805E-02,  5.326806422611452E-03, -1.602717783162094E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460703.500000000, A.D. 2025-Jan-28 00:00:00.0000,  7.973188763897325E-02, -4.516605253214280E-01, -4.414597459768984E-02,  2.199996483427430E-02,  6.712270225380726E-03, -1.468516495169259E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460704.500000000, A.D. 2025-Jan-29 00:00:00.0000,  1.015874435091054E-01, -4.442553339569452E-01, -4.554461946842659E-02,  2.169894724743840E-02,  8.097977943186008E-03, -1.327665273774180E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460705.500000000, A.D. 2025-Jan-30 00:00:00.0000,  1.231050576277776E-01, -4.354652126263474E-01, -4.679908994324129E-02,  2.132374999503753E-02,  9.481748276379973E-03, -1.180168520852128E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460706.500000000, A.D. 2025-Jan-31 00:00:00.0000,  1.442095257385198E-01, -4.252932854890473E-01, -4.790274349947470E-02,  2.087229343640785E-02,  1.086116512901762E-02, -1.026032937371521E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460707.500000000, A.D. 2025-Feb-01 00:00:00.0000,  1.648234733345354E-01, -4.137452277349253E-01, -4.884894703167524E-02,  2.034231758571930E-02,  1.223353509073823E-02, -8.652713454059758E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460708.500000000, A.D. 2025-Feb-02 00:00:00.0000,  1.848671785197129E-01, -4.008295660095673E-01, -4.963108515543407E-02,  1.973138914122924E-02,  1.359584042367932E-02, -6.979071748555568E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460709.500000000, A.D. 2025-Feb-03 00:00:00.0000,  2.042584039273868E-01, -3.865580283089983E-01, -5.024257338474008E-02,  1.903691275752593E-02,  1.494468705577005E-02, -5.239797474271673E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460710.500000000, A.D. 2025-Feb-04 00:00:00.0000,  2.229122425411468E-01, -3.709459485716516E-01, -5.067687705439828E-02,  1.825614780828331E-02,  1.627624712180925E-02, -3.435505097754470E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460711.500000000, A.D. 2025-Feb-05 00:00:00.0000,  2.407409836524355E-01, -3.540127316173257E-01, -5.092753702107743E-02,  1.738623218127229E-02,  1.758619567514933E-02, -1.567103880386072E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460712.500000000, A.D. 2025-Feb-06 00:00:00.0000,  2.576540069002816E-01, -3.357823843954610E-01, -5.098820335899493E-02,  1.642421499419561E-02,  1.886964133371389E-02,  3.641154370062771E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460713.500000000, A.D. 2025-Feb-07 00:00:00.0000,  2.735577144235920E-01, -3.162841196372873E-01, -5.085267846829881E-02,  1.536710052226349E-02,  2.012105084846032E-02,  2.356378699315828E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460714.500000000, A.D. 2025-Feb-08 00:00:00.0000,  2.883555136714024E-01, -2.955530378598403E-01, -5.051497123290666E-02,  1.421190608519599E-02,  2.133416792139075E-02,  4.407308899201057E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460715.500000000, A.D. 2025-Feb-09 00:00:00.0000,  3.019478664124536E-01, -2.736308931109225E-01, -4.996936409367832E-02,  1.295573714445967E-02,  2.250192709333122E-02,  6.513786924625625E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460716.500000000, A.D. 2025-Feb-10 00:00:00.0000,  3.142324230003301E-01, -2.505669466950398E-01, -4.921049513128625E-02,  1.159588339177483E-02,  2.361636421771101E-02,  8.671790262971769E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460717.500000000, A.D. 2025-Feb-11 00:00:00.0000,  3.251042649947921E-01, -2.264189111500471E-01, -4.823345746308874E-02,  1.012994013089597E-02,  2.466852599347134E-02,  1.087620773695874E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460718.500000000, A.D. 2025-Feb-12 00:00:00.0000,  3.344562837763547E-01, -2.012539836595545E-01, -4.703391842231007E-02,  8.555959704909985E-03,  2.564838231340821E-02,  1.312062898326547E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460719.500000000, A.D. 2025-Feb-13 00:00:00.0000,  3.421797277039322E-01, -1.751499635267666E-01, -4.560826106583882E-02,  6.872638004050919E-03,  2.654474686154929E-02,  1.539710849612275E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460720.500000000, A.D. 2025-Feb-14 00:00:00.0000,  3.481649554193841E-01, -1.481964418758917E-01, -4.395375049263051E-02,  5.079541060126004E-03,  2.734521352480705E-02,  1.769590582666534E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460721.500000000, A.D. 2025-Feb-15 00:00:00.0000,  3.523024376897389E-01, -1.204960429126626E-01, -4.206872717178781E-02,  3.177376188656438E-03,  2.803611880498532E-02,  2.000520617049724E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460722.500000000, A.D. 2025-Feb-16 00:00:00.0000,  3.544840540501506E-01, -9.216568438023118E-02, -3.995282887880391E-02,  1.168310803341360E-03,  2.860254350805544E-02,  2.231082932765863E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460723.500000000, A.D. 2025-Feb-17 00:00:00.0000,  3.546047325079099E-01, -6.333780986838076E-02, -3.760724179759235E-02, -9.436604502047306E-04,  2.902837043264950E-02,  2.459594010705750E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460724.500000000, A.D. 2025-Feb-18 00:00:00.0000,  3.525644793474620E-01, -3.416152713808025E-02, -3.503497972247711E-02, -3.152303623936403E-03,  2.929641830824315E-02,  2.684077982685582E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460725.500000000, A.D. 2025-Feb-19 00:00:00.0000,  3.482708398709901E-01, -4.803564752936881E-03, -3.224118793785773E-02, -5.448697852172960E-03,  2.938867534825398E-02,  2.902244661980248E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460726.500000000, A.D. 2025-Feb-20 00:00:00.0000,  3.416418175493586E-01,  2.455106515079193E-02, -2.923346512898762E-02, -7.820769929009585E-03,  2.928665768564588E-02,  3.111476146148267E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460727.500000000, A.D. 2025-Feb-21 00:00:00.0000,  3.326092561176555E-01,  5.369883541442640E-02, -2.602219250638927E-02, -1.025283962290085E-02,  2.897191749453760E-02,  3.308826637273382E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460728.500000000, A.D. 2025-Feb-22 00:00:00.0000,  3.211226542835841E-01,  8.241806421650841E-02, -2.262085424639761E-02, -1.272521720733052E-02,  2.842672127095950E-02,  3.491040957219309E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460729.500000000, A.D. 2025-Feb-23 00:00:00.0000,  3.071533342682620E-01,  1.104700437876416E-01, -1.904632759437659E-02, -1.521390865567510E-02,  2.763490884092507E-02,  3.654597707314464E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460730.500000000, A.D. 2025-Feb-24 00:00:00.0000,  2.906988233094396E-01,  1.376011167144996E-01, -1.531911506254154E-02, -1.769049680102034E-02,  2.658292660780354E-02,  3.795782806884969E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460731.500000000, A.D. 2025-Feb-25 00:00:00.0000,  2.717872342349713E-01,  1.635458607204729E-01, -1.146348595594193E-02, -2.012227510610669E-02,  2.526100350011625E-02,  3.910797863216159E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460732.500000000, A.D. 2025-Feb-26 00:00:00.0000,  2.504813539405465E-01,  1.880314956312689E-01, -7.507491228068429E-03, -2.247271003361971E-02,  2.366440577078299E-02,  3.995905125014029E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460733.500000000, A.D. 2025-Feb-27 00:00:00.0000,  2.268820785391147E-01,  2.107835443385419E-01, -3.482815933571008E-03, -2.470229346323268E-02,  2.179467046688189E-02,  4.047606468353376E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460734.500000000, A.D. 2025-Feb-28 00:00:00.0000,  2.011307870751372E-01,  2.315326618534368E-01,  5.755611334208069E-04, -2.676981430427815E-02,  1.966068339522167E-02,  4.062848123702825E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460735.500000000, A.D. 2025-Mar-01 00:00:00.0000,  1.734102405155531E-01,  2.500223997568402E-01,  4.629919506592440E-03, -2.863402760441213E-02,  1.727944499197856E-02,  4.039236356770110E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460736.500000000, A.D. 2025-Mar-02 00:00:00.0000,  1.439436461082352E-01,  2.660175143212066E-01,  8.640561819237782E-03, -3.025563443020758E-02,  1.467636712486495E-02,  3.975243320753484E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460737.500000000, A.D. 2025-Mar-03 00:00:00.0000,  1.129916484973607E-01,  2.793122819059088E-01,  1.256676933086173E-02, -3.159941727026985E-02,  1.188497398649773E-02,  3.870378474646356E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460738.500000000, A.D. 2025-Mar-04 00:00:00.0000,  8.084719406188436E-02,  2.897381873006695E-01,  1.636790128064245E-02, -3.263631961143017E-02,  8.945943291524979E-03,  3.725300969546692E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460739.500000000, A.D. 2025-Mar-05 00:00:00.0000,  4.782844260211458E-02,  2.971703298230513E-01,  2.000456855324056E-02, -3.334523197595531E-02,  5.905513037097889E-03,  3.541853263983021E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460740.500000000, A.D. 2025-Mar-06 00:00:00.0000,  1.427013399122528E-02,  3.015319665303444E-01,  2.343979681899163E-02, -3.371426280547982E-02,  2.813377415156604E-03,  3.323005741376720E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460741.500000000, A.D. 2025-Mar-07 00:00:00.0000, -1.948598793479065E-02,  3.027967800145345E-01,  2.664009019446225E-02, -3.374133345747007E-02, -2.797197162736542E-04,  3.072714618287077E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460742.500000000, A.D. 2025-Mar-08 00:00:00.0000, -5.310097663248359E-02,  3.009886951106423E-01,  2.957631524669879E-02, -3.343403149315305E-02, -3.324435801061926E-03,  2.795708190582684E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460743.500000000, A.D. 2025-Mar-09 00:00:00.0000, -8.624797959158600E-02,  2.961793318071383E-01,  3.222434554923118E-02, -3.280876398571457E-02, -6.275065469931928E-03,  2.497226453554988E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460744.500000000, A.D. 2025-Mar-10 00:00:00.0000, -1.186203921985360E-01,  2.884834218117311E-01,  3.456543499848012E-02, -3.188934768616394E-02, -9.091347609812100E-03,  2.182744113457614E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460745.500000000, A.D. 2025-Mar-11 00:00:00.0000, -1.499384016957188E-01,  2.780526922550448E-01,  3.658631819970307E-02, -3.070523525094513E-02, -1.173970923203142E-02,  1.857706243932565E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460746.500000000, A.D. 2025-Mar-12 00:00:00.0000, -1.799536670879613E-01,  2.650688086381824E-01,  3.827906299957499E-02, -2.928959694606134E-02, -1.419390346895454E-02,  1.527300199419588E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460747.500000000, A.D. 2025-Mar-13 00:00:00.0000, -2.084520935855677E-01,  2.497359688077958E-01,  3.964071972873255E-02, -2.767745812565210E-02, -1.643508208949270E-02,  1.196278856355838E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460748.500000000, A.D. 2025-Mar-14 00:00:00.0000, -2.352548388423588E-01,  2.322736671638848E-01,  4.067282217414428E-02, -2.590404621490201E-02, -1.845140265950236E-02,  8.688411000014012E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460749.500000000, A.D. 2025-Mar-15 00:00:00.0000, -2.602178130477444E-01,  2.129100303939209E-01,  4.138079711210325E-02, -2.400344232676212E-02, -2.023730119892234E-02,  5.485675888571232E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460750.500000000, A.D. 2025-Mar-16 00:00:00.0000, -2.832300010440665E-01,  1.918759911799626E-01,  4.177333427661880E-02, -2.200757583856230E-02, -2.179256524252564E-02,  2.384042871771211E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460751.500000000, A.D. 2025-Mar-17 00:00:00.0000, -3.042109489062414E-01,  1.694004378444171E-01,  4.186175944677822E-02, -1.994555444585554E-02, -2.312132685399929E-02, -5.931669054681755E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460752.500000000, A.D. 2025-Mar-18 00:00:00.0000, -3.231077332086917E-01,  1.457063708281842E-01,  4.165944236578950E-02, -1.784329131560934E-02, -2.423106910474341E-02, -3.428300851108395E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460753.500000000, A.D. 2025-Mar-19 00:00:00.0000, -3.398916835540339E-01,  1.210080179267041E-01,  4.118126038042571E-02, -1.572337466219344E-02, -2.513171046034362E-02, -6.108746295366874E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460754.500000000, A.D. 2025-Mar-20 00:00:00.0000, -3.545550711670241E-01,  9.550880949869685E-02,  4.044312924658320E-02, -1.360512053797455E-02, -2.583480474361751E-02, -8.626228264598842E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460755.500000000, A.D. 2025-Mar-21 00:00:00.0000, -3.671079183875801E-01,  6.940008849810800E-02,  3.946160507504971E-02, -1.150475313517602E-02, -2.635287271368815E-02, -1.097609785952077E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460756.500000000, A.D. 2025-Mar-22 00:00:00.0000, -3.775750319558737E-01,  4.286042244685238E-02,  3.825355599552148E-02, -9.435664916341147E-03, -2.669886568379094E-02, -1.315665531873955E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2460757.500000000, A.D. 2025-Mar-23 00:00:00.0000, -3.859933201356780E-01,  1.605538947898541E-02,  3.683589859657720E-02, -7.408718675702270E-03, -2.688575158676991E-02, -1.516853469025849E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
