            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,             X_s,             Y_s,             Z_s,            VX_s,            VY_s,            VZ_s,
********************************************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2454176.500000000, A.D. 2007-Mar-17 00:00:00.0000,  4.099400354426763E-01, -1.359345729229178E+00, -3.869133478750177E-02,  1.392950405679285E-02,  5.214990985415567E-03, -2.330157456178247E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454177.500000000, A.D. 2007-Mar-18 00:00:00.0000,  4.238483757483203E-01, -1.354060904970455E+00, -3.892236741709359E-02,  1.388692391263916E-02,  5.354615695066521E-03, -2.290442001649516E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454178.500000000, A.D. 2007-Mar-19 00:00:00.0000,  4.377133777396336E-01, -1.348636584642279E+00, -3.914941257908021E-02,  1.384282725534073E-02,  5.493980065961973E-03, -2.250408581551811E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454179.500000000, A.D. 2007-Mar-20 00:00:00.0000,  4.515335245095400E-01, -1.343073037814427E+00, -3.937243866498536E-02,  1.379721333558246E-02,  5.633065601510790E-03, -2.210060954606124E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454180.500000000, A.D. 2007-Mar-21 00:00:00.0000,  4.653072985177459E-01, -1.337370552595598E+00, -3.959141443916463E-02,  1.375008165884027E-02,  5.771853721524655E-03, -2.169402933467539E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454181.500000000, A.D. 2007-Mar-22 00:00:00.0000,  4.790331818529483E-01, -1.331529435721756E+00, -3.980630904736132E-02,  1.370143198333074E-02,  5.910325764303542E-03, -2.128438356799217E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454182.500000000, A.D. 2007-Mar-23 00:00:00.0000,  4.927096564975979E-01, -1.325550012641600E+00, -4.001709202503925E-02,  1.365126432780573E-02,  6.048462986135383E-03, -2.087171114375617E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454183.500000000, A.D. 2007-Mar-24 00:00:00.0000,  5.063352045948880E-01, -1.319432627597720E+00, -4.022373330524479E-02,  1.359957898045659E-02,  6.186246557905077E-03, -2.045605181730788E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454184.500000000, A.D. 2007-Mar-25 00:00:00.0000,  5.199083087189811E-01, -1.313177643702393E+00, -4.042620322647308E-02,  1.354637650490071E-02,  6.323657564377429E-03, -2.003744639306930E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454185.500000000, A.D. 2007-Mar-26 00:00:00.0000,  5.334274521494362E-01, -1.306785443008528E+00, -4.062447254112364E-02,  1.349165774548551E-02,  6.460677015040240E-03, -1.961593681223104E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454186.500000000, A.D. 2007-Mar-27 00:00:00.0000,  5.468911191491574E-01, -1.300256426576706E+00, -4.081851242433198E-02,  1.343542383085749E-02,  6.597285863234914E-03, -1.919156610389435E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454187.500000000, A.D. 2007-Mar-28 00:00:00.0000,  5.602977952442171E-01, -1.293591014538002E+00, -4.100829448235824E-02,  1.337767617284314E-02,  6.733465016589364E-03, -1.876437815249309E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454188.500000000, A.D. 2007-Mar-29 00:00:00.0000,  5.736459675051446E-01, -1.286789646151536E+00, -4.119379076026558E-02,  1.331841646345731E-02,  6.869195332876070E-03, -1.833441745986344E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454189.500000000, A.D. 2007-Mar-30 00:00:00.0000,  5.869341248309202E-01, -1.279852779856366E+00, -4.137497374953052E-02,  1.325764667324293E-02,  7.004457614643994E-03, -1.790172898306549E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454190.500000000, A.D. 2007-Mar-31 00:00:00.0000,  6.001607582365491E-01, -1.272780893318686E+00, -4.155181639615933E-02,  1.319536905320537E-02,  7.139232611956682E-03, -1.746635810382330E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454191.500000000, A.D. 2007-Apr-01 00:00:00.0000,  6.133243611434848E-01, -1.265574483475244E+00, -4.172429210907618E-02,  1.313158614351754E-02,  7.273501029297869E-03, -1.702835092419197E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454192.500000000, A.D. 2007-Apr-02 00:00:00.0000,  6.264234296717441E-01, -1.258234066572281E+00, -4.189237476819207E-02,  1.306630078628520E-02,  7.407243532267889E-03, -1.658775479425406E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454193.500000000, A.D. 2007-Apr-03 00:00:00.0000,  6.394564629337708E-01, -1.250760178198271E+00, -4.205603873209959E-02,  1.299951613155661E-02,  7.540440756906265E-03, -1.614461850250344E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454194.500000000, A.D. 2007-Apr-04 00:00:00.0000,  6.524219633308731E-01, -1.243153373309972E+00, -4.221525884584240E-02,  1.293123563008531E-02,  7.673073321250435E-03, -1.569899177112943E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454195.500000000, A.D. 2007-Apr-05 00:00:00.0000,  6.653184368523073E-01, -1.235414226253204E+00, -4.237001044894992E-02,  1.286146302400126E-02,  7.805121832820968E-03, -1.525092464553110E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454196.500000000, A.D. 2007-Apr-06 00:00:00.0000,  6.781443933759987E-01, -1.227543330779537E+00, -4.252026938337823E-02,  1.279020234785149E-02,  7.936566890503311E-03, -1.480046744651490E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454197.500000000, A.D. 2007-Apr-07 00:00:00.0000,  6.908983469700595E-01, -1.219541300058121E+00, -4.266601200091428E-02,  1.271745793605126E-02,  8.067389082541211E-03, -1.434767109666857E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454198.500000000, A.D. 2007-Apr-08 00:00:00.0000,  7.035788161955953E-01, -1.211408766681174E+00, -4.280721517024161E-02,  1.264323442807210E-02,  8.197568984248779E-03, -1.389258735157203E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454199.500000000, A.D. 2007-Apr-09 00:00:00.0000,  7.161843244119771E-01, -1.203146382663046E+00, -4.294385628432171E-02,  1.256753677173136E-02,  8.327087162717297E-03, -1.343526889513075E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454200.500000000, A.D. 2007-Apr-10 00:00:00.0000,  7.287134000846982E-01, -1.194754819433935E+00, -4.307591326831962E-02,  1.249037022818256E-02,  8.455924193017926E-03, -1.297576945464756E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454201.500000000, A.D. 2007-Apr-11 00:00:00.0000,  7.411645770943901E-01, -1.186234767828533E+00, -4.320336458743841E-02,  1.241174037432013E-02,  8.584060676813467E-03, -1.251414377793571E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454202.500000000, A.D. 2007-Apr-12 00:00:00.0000,  7.535363950457493E-01, -1.177586938068583E+00, -4.332618925400528E-02,  1.233165309847288E-02,  8.711477248314154E-03, -1.205044735013935E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454203.500000000, A.D. 2007-Apr-13 00:00:00.0000,  7.658273995768757E-01, -1.168812059738548E+00, -4.344436683404410E-02,  1.225011459402526E-02,  8.838154569526319E-03, -1.158473607094534E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454204.500000000, A.D. 2007-Apr-14 00:00:00.0000,  7.780361426702770E-01, -1.159910881754989E+00, -4.355787745408483E-02,  1.216713135660721E-02,  8.964073329403329E-03, -1.111706608902370E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454205.500000000, A.D. 2007-Apr-15 00:00:00.0000,  7.901611829655008E-01, -1.150884172330885E+00, -4.366670180837150E-02,  1.208271018758550E-02,  9.089214250274496E-03, -1.064749391633576E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454206.500000000, A.D. 2007-Apr-16 00:00:00.0000,  8.022010860721306E-01, -1.141732718935024E+00, -4.377082116590360E-02,  1.199685820357827E-02,  9.213558094549407E-03, -1.017607686564481E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454207.500000000, A.D. 2007-Apr-17 00:00:00.0000,  8.141544248825674E-01, -1.132457328245024E+00, -4.387021737697456E-02,  1.190958284565332E-02,  9.337085671061217E-03, -9.702873501489852E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454208.500000000, A.D. 2007-Apr-18 00:00:00.0000,  8.260197798853219E-01, -1.123058826092770E+00, -4.396487287955415E-02,  1.182089187865500E-02,  9.459777846749366E-03, -9.227943567109626E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454209.500000000, A.D. 2007-Apr-19 00:00:00.0000,  8.377957394793727E-01, -1.113538057402858E+00, -4.405477070591920E-02,  1.173079338031894E-02,  9.581615560712804E-03, -8.751347360682848E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454210.500000000, A.D. 2007-Apr-20 00:00:00.0000,  8.494809002887916E-01, -1.103895886125676E+00, -4.413989448931933E-02,  1.163929573353494E-02,  9.702579831390145E-03, -8.273145299504107E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454211.500000000, A.D. 2007-Apr-21 00:00:00.0000,  8.610738674764127E-01, -1.094133195165347E+00, -4.422022847013849E-02,  1.154640762860255E-02,  9.822651756087247E-03, -7.793398055419197E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454212.500000000, A.D. 2007-Apr-22 00:00:00.0000,  8.725732550564330E-01, -1.084250886301203E+00, -4.429575750145662E-02,  1.145213806755768E-02,  9.941812507919579E-03, -7.312166838017306E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454213.500000000, A.D. 2007-Apr-23 00:00:00.0000,  8.839776862070190E-01, -1.074249880101978E+00, -4.436646705456678E-02,  1.135649636515505E-02,  1.006004333652410E-02, -6.829513495307665E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454214.500000000, A.D. 2007-Apr-24 00:00:00.0000,  8.952857935836459E-01, -1.064131115833571E+00, -4.443234322497744E-02,  1.125949215083099E-02,  1.017732557816873E-02, -6.345500606992719E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454215.500000000, A.D. 2007-Apr-25 00:00:00.0000,  9.064962196323394E-01, -1.053895551361329E+00, -4.449337273863092E-02,  1.116113537331351E-02,  1.029364067418934E-02, -5.860191670661274E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454216.500000000, A.D. 2007-Apr-26 00:00:00.0000,  9.176076169012736E-01, -1.043544163046202E+00, -4.454954295758356E-02,  1.106143629969297E-02,  1.040897018619914E-02, -5.373651037926441E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454217.500000000, A.D. 2007-Apr-27 00:00:00.0000,  9.286186483503154E-01, -1.033077945633621E+00, -4.460084188490296E-02,  1.096040550616895E-02,  1.052329579807396E-02, -4.885943509290357E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454218.500000000, A.D. 2007-Apr-28 00:00:00.0000,  9.395279876595676E-01, -1.022497912135117E+00, -4.464725816938485E-02,  1.085805386879763E-02,  1.063659931262934E-02, -4.397133959243725E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454219.500000000, A.D. 2007-Apr-29 00:00:00.0000,  9.503343195375811E-01, -1.011805093704079E+00, -4.468878111061908E-02,  1.075439256106774E-02,  1.074886265473147E-02, -3.907287271453954E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454220.500000000, A.D. 2007-Apr-30 00:00:00.0000,  9.610363400283397E-01, -1.001000539506449E+00, -4.472540066410045E-02,  1.064943305868904E-02,  1.086006787831723E-02, -3.416468629523189E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454221.500000000, A.D. 2007-May-01 00:00:00.0000,  9.716327568159051E-01, -9.900853165855763E-01, -4.475710744582988E-02,  1.054318714733287E-02,  1.097019717115402E-02, -2.924743996833394E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454222.500000000, A.D. 2007-May-02 00:00:00.0000,  9.821222895269760E-01, -9.790605097197160E-01, -4.478389273649346E-02,  1.043566692606681E-02,  1.107923286174849E-02, -2.432180386080983E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454223.500000000, A.D. 2007-May-03 00:00:00.0000,  9.925036700323139E-01, -9.679272212719600E-01, -4.480574848576591E-02,  1.032688480064026E-02,  1.118715743410259E-02, -1.938845561750302E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454224.500000000, A.D. 2007-May-04 00:00:00.0000,  1.002775642746804E+00, -9.566865710339585E-01, -4.482266731680899E-02,  1.021685347106860E-02,  1.129395354225434E-02, -1.444807435111112E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454225.500000000, A.D. 2007-May-05 00:00:00.0000,  1.012936964926741E+00, -9.453396960645303E-01, -4.483464253040030E-02,  1.010558592537480E-02,  1.139960401415315E-02, -9.501338383432104E-06,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454226.500000000, A.D. 2007-May-06 00:00:00.0000,  1.022986406963577E+00, -9.338877505225004E-01, -4.484166810831177E-02,  9.993095440539477E-03,  1.150409184788145E-02, -4.548927368548375E-06,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454227.500000000, A.D. 2007-May-07 00:00:00.0000,  1.032922752674845E+00, -9.223319054925524E-01, -4.484373871628326E-02,  9.879395582245539E-03,  1.160740020890508E-02,  4.084760539254998E-07,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2454228.500000000, A.D. 2007-May-08 00:00:00.0000,  1.042744799593397E+00, -9.106733488043505E-01, -4.484084970726476E-02,  9.764500202886871E-03,  1.170951243467756E-02,  5.370185917465475E-06,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
