Earth,x,y,z
,0.164636681279208,-1.000723047044402,-0.000099705317198
,0.164804243382494,-1.000699610044348,-0.000099700455962
,0.164971805484839,-1.000676173045046,-0.000099695594703
,0.165139367586243,-1.000652736046496,-0.000099690733419
,0.165306929686706,-1.000629299048697,-0.000099685872111
,0.165474491786229,-1.000605862051650,-0.000099681010780
,0.165642053884811,-1.000582425055354,-0.000099676149424
,0.165809615982453,-1.000558988059809,-0.000099671288044
,0.165977178079155,-1.000535551065016,-0.000099666426641
,0.166144740174915,-1.000512114070974,-0.000099661565213
,0.166312302269736,-1.000488677077684,-0.000099656703762
,0.166479864363616,-1.000465240085144,-0.000099651842287
,0.166647426456556,-1.000441803093356,-0.000099646980787
,0.166814988548556,-1.000418366102319,-0.000099642119264
,0.166982550639615,-1.000394929112033,-0.000099637257717
,0.167150112729734,-1.000371492122498,-0.000099632396146
,0.167317674818913,-1.000348055133714,-0.000099627534551
,0.167485236907152,-1.000324618145681,-0.000099622672932
,0.167652798994452,-1.000301181158399,-0.000099617811289
,0.167820361080811,-1.000277744171867,-0.000099612949623
,0.167987923166230,-1.000254307186087,-0.000099608087932
,0.168155485250709,-1.000230870201057,-0.000099603226217
,0.168323047334248,-1.000207433216778,-0.000099598364479
,0.168490609416848,-1.000183996233249,-0.000099593502717
,0.168658171498508,-1.000160559250471,-0.000099588640930
,0.168825733579228,-1.000137122268443,-0.000099583779120
,0.168993295659009,-1.000113685287166,-0.000099578917286
,0.169160857737850,-1.000090248306640,-0.000099574055428
,0.169328419815751,-1.000066811326864,-0.000099569193546
,0.169495981892713,-1.000043374347838,-0.000099564331641
,0.169663543968736,-1.000019937369563,-0.000099559469711
,0.169831106043818,-0.999996500392037,-0.000099554607757
,0.169998668117962,-0.999973063415262,-0.000099549745780
,0.170166230191166,-0.999949626439238,-0.000099544883779
